x1,x2,x3,x4,x5,y
0.061958081,-2.734950207,-2.116355607,-5.424031592,-14.34851482,-20.9220316
-0.145945861,2.659018911,-0.187701018,3.375243405,5.948406641,10.52699603
-0.343735779,2.809039259,3.194207259,8.838451599,15.04672204,25.96692447
-1.247170993,4.799252144,0.463512169,5.314594412,9.925127865,16.06644982
0.84333396,0.371328389,-1.178827498,0.603667086,2.386583143,1.454339545
-0.002131136,1.639609018,0.083480656,2.054131946,4.254130205,6.499007338
0.49188085,-4.147768182,-1.735928464,-5.530470871,-11.75675444,-20.48689267
-0.814033523,1.855642241,-2.153627174,-2.634810786,-3.284016758,-5.760193406
-0.430486011,-0.799140856,-0.867673044,-3.718921968,-8.449182829,-12.42076132
0.236554399,2.734089593,-0.519345574,1.693387614,5.982192149,7.087956319
-1.754225843,3.81292192,1.821931857,4.303722883,7.792312992,14.2726786
-0.95278383,1.87682979,-0.825699084,-0.347246797,-0.93186339,-3.520133684
-0.628854148,2.355845889,0.467415503,2.78393558,5.978333089,7.787091403
0.562778893,-0.707121542,-3.749428423,-6.515600675,-9.910101415,-18.22364252
-0.953274417,1.982411121,-0.433390672,0.651580046,1.765990478,1.769553719
-1.094557409,3.565832042,0.110400828,2.755274554,6.078000446,10.35227609
0.411517133,0.702061946,0.314417618,1.834544235,3.953512116,4.235158316
-0.766182568,1.810103522,-0.581684928,0.095993933,0.893355573,0.464306023
1.006729041,0.209142967,1.71316007,6.404529882,10.84451454,15.96507151
-1.69889946,3.026156248,-1.898673997,-1.970235397,-1.882857399,-7.458106022
-0.384019443,0.511105792,-2.398415137,-3.84762774,-5.918430171,-10.87440609
-0.80877313,1.093721622,-1.797961616,-2.387328394,-4.139048644,-6.807287953
-0.524889374,-1.955213777,-0.698752877,-3.074192398,-8.291423406,-14.33789755
0.71488719,0.632496197,0.062010215,2.273094657,2.583198935,5.149138753
0.702029289,0.206224248,0.036198275,3.818728484,7.127968149,9.115804415
-0.768700129,1.760206004,-1.015020385,-0.487804619,0.431977983,1.445421117
-1.877124097,0.088754292,-2.981282715,0.755334529,7.206606118,0.848878859
-0.770522589,2.439851384,1.976148275,6.574843237,11.91161139,18.31117373
1.333966526,-4.198466427,-7.199914695,-14.77774177,-24.13020946,-45.25732786
-0.020293545,1.305272195,0.116728834,1.911125756,3.287212392,5.461910691
-0.881977272,3.996984382,0.459835608,5.186391135,14.53149841,17.4889748
0.008728021,-1.952481473,-1.955091388,-2.878366688,-6.179335182,-10.97588421
0.822826091,-0.486968392,1.243816728,3.551116088,5.358958585,7.350070103
1.84784878,-0.417684379,1.21890992,3.872200398,7.273719798,10.08391072
0.541310354,-0.798350111,0.126106667,0.788414127,0.57721697,-0.506665292
-0.990387611,4.90237033,0.797838119,8.882285053,18.34781452,27.86358442
2.27707702,-2.48078624,-0.347851844,-1.528770354,3.01016112,-2.395952643
0.088089367,2.576182935,-1.543327735,-0.170058937,2.541487886,2.492563079
1.42103578,-0.330399373,0.543948078,3.476082806,6.284224731,8.004591195
1.30179821,0.489363585,2.250023808,5.785815767,9.538056872,15.46813977
-2.037916075,3.098046047,-1.968507846,-2.194881888,-2.620011473,-6.484380795
1.640861968,0.265107255,1.243324079,5.658106975,9.370513136,13.97773108
-0.1099261,-3.44934577,-2.448511451,-5.963870509,-14.11591553,-23.75060631
-0.837959393,0.643075287,-1.295680656,-2.650612739,-4.391505336,-7.599340369
0.074671122,0.463608068,-0.74601719,-0.026935803,0.376537015,1.111691714
0.081318426,1.905093314,3.141516508,8.870791001,15.2759746,27.0231249
0.025691173,0.867715309,-3.709791108,-6.605474132,-9.353595477,-20.36462029
-0.147900751,4.955392138,1.579763933,7.053820449,16.04577121,24.6630626
1.502843673,-0.213820909,1.100764469,3.769281973,6.778019436,8.226491936
1.032092476,-0.094146843,1.132217966,5.829142615,10.29344462,17.68017953
0.337354695,4.389736171,3.993013469,11.96010649,22.92302006,35.62675034
-0.581434246,1.647478997,1.435537839,4.048329874,4.208987295,9.325475957
1.244994894,0.031944417,-1.455300923,-0.86366364,0.085026605,-0.790429108
0.690653149,0.549719073,0.921105627,3.334554461,6.088833932,8.056590517
-0.417081729,-1.019562325,-1.52239178,-0.088311827,-2.320747338,-9.164252326
-0.489816014,1.417143608,1.300393826,3.227448431,2.318139302,7.289431268
-0.242281385,1.337088959,0.806949317,1.916672381,5.265099082,7.488593285
-0.153078892,0.766299345,0.533682777,1.686534847,4.95006815,6.299465447
0.390395215,1.044833327,-2.775294042,-3.415112987,-1.708781097,-6.273917854
0.890180929,-1.483890963,-0.548999625,2.879069143,6.193067562,4.479181079
0.225088397,0.200690766,-2.491247245,-3.631439337,-2.988792833,-13.84409289
-1.67929164,2.940343573,0.03474491,0.683557251,1.278101675,2.886652722
0.360169527,-1.078423014,-1.012039538,-0.039202922,2.711153425,0.263792362
1.109479734,-0.656104343,1.060767373,3.198085872,3.103684142,6.450391119
-1.306214904,2.192677041,4.749917651,10.19316047,15.8233071,27.52344715
-1.888023325,2.819993617,-0.564070569,0.422582702,1.129072773,2.227259154
0.793703174,0.101160648,-0.729600385,0.391480798,2.822079671,1.435613902
-0.384638164,-1.63040492,-1.071817267,-2.232012774,-6.756989961,-11.11733093
0.514865992,0.654901608,1.705706524,3.697828503,5.776409708,10.41050314
-0.237384993,2.803601966,1.182857097,4.690159895,7.130592721,14.38349893
1.74151053,-10.5928417,-1.077803799,-7.345829991,-21.82025821,-36.30401064
1.204177513,0.503996681,-2.065339614,-2.040278926,0.397127051,-4.055583882
0.65597502,1.657000925,0.626686984,-3.708794309,-5.119775108,-7.933065388
0.83932595,0.422771055,-4.09886332,-6.101761454,-5.895015428,-12.46485198
0.958668065,0.271785866,0.202438778,3.857728807,6.877714412,12.02167475
1.13579957,2.083855537,1.457185648,5.855731278,12.76935232,17.66193205
-0.925763153,1.957329975,0.062997706,1.608858185,4.160214852,6.130391417
1.59361722,-8.199153976,-3.552571867,-11.22597308,-24.96929753,-42.14025038
-1.41596692,2.940769478,1.63048003,4.951390429,10.25897427,14.9266165
-2.148470041,4.609223458,-2.104337529,-1.492967874,-0.041026813,-0.893035446
-0.184970096,2.018079231,2.613926404,7.166884212,11.90160797,20.4319185
0.63395339,0.814136666,0.309943271,2.657623681,12.16005109,11.20678707
0.402342137,0.983160483,0.17023019,0.552643444,2.264751491,2.877416553
0.588949745,0.742401555,-0.130011483,1.401392332,3.106398276,3.967664123
0.108808268,1.339015305,0.041624038,2.379637241,4.996764873,9.365687407
-0.597642161,3.447194952,0.476970336,4.104626222,9.211557874,12.98467464
0.148902158,0.991984583,-1.159167053,-0.613063033,0.076415056,3.856236383
1.811480863,-0.48946602,2.307934781,7.646309482,13.08179775,19.14758351
-0.271064093,1.569826783,-0.384975825,0.24455,1.828515606,3.761063762
0.500359049,1.414733565,3.44244307,8.918967501,15.09207122,18.95636503
0.497216117,-1.073646868,-0.197756264,-0.008346929,-3.645709897,-4.501984722
1.228651798,-0.381710622,0.294812829,10.24826918,18.18653758,24.57097933
-1.089333865,-4.95289262,-9.676295248,-24.38297953,-43.84068261,-71.64883896
-0.371810022,1.525786351,-0.549326792,0.380862029,1.443284465,1.817792296
0.291790766,0.76893275,-0.725733703,-0.539795613,-1.291063984,-6.999519806
-0.418050399,1.041219398,-2.90746834,-4.366892763,-6.160580662,-11.30116116
0.184774465,0.94321191,5.294674007,11.45820162,17.90781574,29.83652471
-0.250855312,2.839798722,0.539846537,3.663657002,8.504091272,12.63299835
-0.959316423,3.903609693,0.340154542,2.7140202,6.443340587,9.897711237
-1.62031665,2.439424161,-1.065439184,-0.731057456,-0.289837035,1.013361241
0.822513291,-1.039113367,-2.246581754,0.305370899,-0.347092313,-3.29917697
0.10871267,-0.105461472,-0.7292554,-0.764826765,-1.692307622,-3.321999344
0.760994764,1.211396258,0.610042953,3.395847996,7.333892415,9.718139321
-2.306256552,2.039565008,-1.407608926,-2.655221967,-4.875074713,-7.340956859
1.064045133,0.29079906,0.448552257,2.923531173,5.770714391,8.775618854
0.343252396,2.033576327,1.058089561,6.471669579,12.61644446,21.14052738
-0.454694963,1.904351844,-2.979311174,-3.717827995,-3.537415599,-5.757098935
0.537837906,0.602082493,-1.37571658,-0.869313496,-0.198248211,-1.975766101
0.279674939,0.880761638,-0.892720614,0.563000609,-1.925424781,-0.430765432
0.631527435,2.44193984,3.109060729,9.184655054,16.99502593,25.93947246
0.529627475,0.739416514,-0.122821751,0.917034455,1.565913919,2.094035064
0.165790906,-1.29028513,-2.196217453,-6.364138613,-11.12947208,-18.89890647
0.143169173,5.043842568,4.637199154,14.16749109,26.88421004,42.72039792
-0.606080622,1.554250074,-0.702925456,0.095148876,0.370299242,-6.364398836
0.456530316,0.016534629,2.003729739,4.972377423,7.752257382,12.11115097
-0.534031659,0.64504072,-0.942608729,-1.739255563,-3.02913212,-6.62309827
1.312650796,0.287395207,2.525151445,6.664526667,7.262300254,15.44374057
0.106862379,4.888290214,1.185912442,9.345462037,20.12477011,30.20952998
1.444751257,-0.038881339,0.669563281,2.701498225,1.541858953,5.151882328
-0.349824461,1.899859008,-2.270272052,-2.703379781,-2.474729766,-5.38012962
-0.202977565,-2.51909125,-1.895358868,-4.142611421,-9.681600665,-16.41866369
0.843323868,0.337221364,-2.229732473,-2.682069647,-2.855374389,-5.93433726
1.134289963,0.172115725,0.355795095,0.651193902,2.938909786,1.899024145
-1.134146078,5.43080869,1.200289374,5.632763629,12.34048058,20.14366569
0.839866477,0.213889373,-0.593412621,0.344229653,1.496633266,0.821908022
1.09844703,0.147828295,0.545935891,-0.179244901,0.260759203,0.801945633
-0.440626743,2.062998057,-0.04571639,1.890335396,4.201473719,6.240691928
0.704830751,0.508270447,-4.357677433,-6.554802212,-7.580380458,-14.14915214
-0.650810638,3.094317599,1.021693573,4.568943381,9.475937367,14.15765177
-0.530295274,1.721077365,0.336982611,1.361837637,3.613366264,1.393764803
-0.177034943,2.457106148,-0.116536139,3.98721578,11.85307279,13.9130998
-0.69778164,0.613785331,-0.441080457,-0.138020873,-0.620265111,-1.029794571
1.475190672,0.073429987,0.746233621,3.422601545,7.507051269,10.31296658
-0.044228378,2.386215862,1.002939895,4.539418897,9.310716625,13.58077442
-0.425329831,2.227670046,-0.316748646,1.513599605,3.976513764,6.016169298
-1.638931473,2.596039864,-1.063850136,-0.674029101,-1.432157923,-1.757358446
0.065260153,2.067032543,-0.814487872,0.108671647,2.116313597,2.101801204
-0.778700209,2.957003006,-0.509466262,0.099514214,-1.416593939,1.66736067
-0.41627648,1.500103251,0.676186524,6.003432449,12.59511092,12.54256761
-0.358192742,1.39598434,0.734123246,3.112902027,5.423994761,10.31783774
-1.681240457,8.020636638,1.353148332,6.059799854,15.96128604,25.82740469
0.457564224,1.579076512,0.134750346,1.94997759,4.782819531,6.842343388
0.202849808,0.999775339,-0.040680895,1.226812108,-2.623893241,0.728402012
0.401840134,0.860015325,0.071330722,1.109572734,2.829064665,3.475543493
-0.861463695,1.1627022,-0.607636871,2.580972585,3.860985636,-1.14352131
-1.872698748,2.814713069,-1.197800667,-1.278447979,-1.792080609,-1.901517534
1.938031647,-0.617808162,1.053917234,4.289858118,7.927888488,10.34508119
1.40352522,0.077330827,1.988573561,5.445290729,9.727892125,15.23531763
-0.465834428,3.48967204,1.205884639,5.993289912,12.49301699,17.07597254
-1.451391552,2.708576653,-1.636419737,-4.191769223,-4.275228083,-7.306793345
-0.19407645,-0.636334647,-11.83142071,-22.57265579,-34.81793461,-61.28689199
-0.052979473,1.810352878,0.123586837,1.855661103,4.160428917,6.03616563
-2.085633166,6.66768024,1.088325799,6.241694268,6.690571349,19.07867572
-0.29418827,1.522983863,3.498907923,8.275754974,13.62690664,22.69236274
0.0709752,3.528926487,2.470976686,8.364208025,16.25921465,25.83917973
1.680361859,-0.926152274,0.432971559,2.314960796,7.016729208,6.839638909
-1.11690607,2.009616658,-0.957595572,-0.472540568,-0.225168725,-0.364832731
2.402962775,-0.995703972,-0.702348161,0.524223802,4.025797159,2.833870287
1.25512582,1.106161949,1.486840684,5.231418937,12.32311914,19.06107478
-0.069794882,1.216115933,-0.338155662,1.112501816,0.891622792,2.027025519
-0.380856078,0.630434401,-0.650354156,1.68708378,3.82794585,-1.778722196
0.393556572,-1.879717326,-1.695666504,-8.58369176,-15.11107163,-25.59062693
1.265556269,-0.001294215,0.226679498,2.254428085,3.206639798,5.198359003
1.43107831,1.765700253,1.568713001,6.370986489,13.02744405,19.39629183
0.175970353,2.672576176,2.024415486,6.786400711,13.72437071,20.99112806
-0.789782099,2.894787249,-0.034077058,2.5603918,5.948547467,4.224283111
1.096179379,1.111405181,0.077362057,2.862559996,11.20084037,10.9839478
1.040497132,0.452960446,0.491246878,2.940499083,5.889392223,6.187735308
-0.599075968,1.466707362,-3.274272302,-4.891805709,-7.364988631,-12.4897536
-1.063155272,2.085360057,0.270945435,-0.221575674,-0.287968182,-0.683037098
-0.13545373,1.077102573,0.133907006,1.813149812,9.644378291,8.528787023
0.345990467,1.813155257,1.12269813,6.457585782,10.23848475,15.33463046
-0.235347706,1.329455022,-4.042779145,-6.599877471,-7.78747795,-14.94451806
-1.04965204,2.07005879,-0.864345952,-0.699700829,-0.176297442,-0.653366907
-0.853455092,1.926963756,-0.634507399,1.678564103,3.19143613,2.818662002
0.815269594,0.830384123,-1.195410656,1.312934394,5.351855413,6.449894186
0.679913372,0.504192255,-1.224480013,-0.628876411,0.436176444,-1.206370813
0.331725219,-3.344487422,-1.72244974,-4.780228411,-11.0699924,-19.11792336
-0.661940027,1.714626054,0.677519601,-2.909595478,-5.013279375,-6.55072934
-0.162888273,1.40298615,0.372798317,0.635248485,3.282181224,5.141392369
-1.130392439,2.59654871,-0.272415572,0.978094732,0.162797363,0.324407815
0.893394174,-4.084953262,-2.33620899,-5.2922478,-11.60480707,-20.52711551
-1.794838849,3.227406513,-1.035696901,7.796898335,15.144181,19.28037577
-0.248902063,3.536465296,2.032916686,7.218542741,13.67452201,24.48671382
-0.244751584,1.466913793,0.890071616,3.309541139,7.946994185,9.802556406
-0.642571918,2.612409198,-0.03999197,-3.563816365,-3.204572898,-4.803366303
2.461765777,-1.027147389,1.740375382,4.890397568,9.648933254,13.45781786
2.212329413,-0.837291553,0.867940835,3.511963519,5.314443074,11.44371971
-0.517552252,1.0462332,-0.85854937,-0.53672585,-1.125241373,-2.028906621
0.443393864,0.114847864,-0.101415639,1.010912319,2.496747928,4.23727814
0.328105132,-1.035304541,-1.181576382,-1.448981781,-3.723608364,-8.156059867
0.446249505,1.799478476,1.101896652,3.888888059,1.031079511,8.172632074
0.489449364,0.151774951,-1.660868591,-4.609766814,-7.129013659,-10.42996314
-0.672802963,1.672351273,-1.801788903,-2.196215694,-2.292339999,-4.604186097
-2.167439027,3.285719024,-1.37893908,-1.263412683,-3.540946549,-2.919122313
-0.449159939,2.061206915,1.579492774,3.846003545,6.853814345,11.62781016
0.66959282,-0.878962808,-2.054985795,-1.128865122,-1.761344701,-5.939277311
-0.582069807,4.590652863,-1.377929537,0.572037708,4.816078973,6.432450689
0.323837305,-0.368111604,-1.764301656,2.691878274,6.330007252,5.721898502
-0.785836986,0.900304988,-1.097579258,0.99920966,4.337975131,-2.57910965
0.217898598,-6.228172738,-3.6334489,-10.96983376,-24.19588749,-39.08856125
0.476659469,1.037558203,0.257636778,1.006442596,2.165940732,6.680092005
0.069954447,0.513835214,-1.21682401,-0.346175349,0.027918322,-1.481482515
-1.04096263,2.002216539,-0.61396947,0.583900763,1.56094266,6.896660458
1.166413984,-0.52894543,0.1224018,-1.349868431,-2.226963073,-3.69746329
-0.073174702,1.265729603,0.177919431,8.662472749,14.42195514,20.71494109
-1.285077445,4.016856583,1.521460055,7.26325248,15.94533517,22.33307038
-0.688795456,1.578538982,-1.920114085,-5.713138758,-8.414130554,-14.15006231
0.09105248,1.161877514,2.730134085,6.106647218,9.917264167,18.01145097
-0.84269181,1.35195838,-1.255761451,-1.776663078,-1.711298503,-5.900981903
-1.838814903,2.161107796,-0.934899408,-2.278222677,-3.983033491,-2.436630124
-1.032559649,2.732755027,-0.194103993,2.044368588,4.882690888,8.442799246
-0.11435889,3.862335157,1.159738244,3.365962936,10.11453043,14.7968582
0.065738832,1.062583562,0.316573632,-0.007551575,1.783242009,2.310961131
1.467632026,-0.067521946,1.368743627,5.017825801,9.731860709,13.3554324
-0.691064579,1.748802608,0.20957722,1.823913985,3.32178051,-2.106481997
-0.905274779,5.942994959,0.458077586,5.750512022,13.67074347,17.88136598
-0.709007622,1.681570888,0.023609288,1.523112193,3.649846,4.940622672
0.964313072,0.534933783,-2.654784157,-3.952341047,-3.164794347,-9.266885831
-0.885634952,3.089191287,3.243703208,8.180953845,14.10463001,23.25208778
-0.148970529,1.165949655,-0.217138516,3.057261639,6.566077914,8.721635668
2.067510451,-0.71154383,1.380676185,4.600870308,9.492624694,12.06522914
-1.296593801,2.327515684,-0.862547666,-0.014445492,0.606366964,0.930573745
-0.846851351,2.051120921,-0.155548328,-1.142923561,-1.259400676,-3.961910267
-0.471162526,1.561646438,-1.053605364,-0.694219806,-1.494251094,-0.347408886
-1.624931454,2.21344155,-1.823918721,-2.403417746,-2.941078616,-4.98544545
0.182127273,1.127583099,0.954722238,3.091172296,4.965492975,7.768701164
-2.094847822,3.669845343,-0.909373156,1.031395876,2.971140302,4.641816317
-0.40979684,1.551833242,0.215988902,2.393377692,4.978396774,7.042664695
-0.891486678,2.376766771,1.497381126,4.898592387,8.425357072,11.64659036
-0.732758007,1.782441008,2.152028587,5.582308398,12.23539617,17.06098978
1.113110482,-1.732609629,-0.556453685,1.430720469,2.11869277,1.077024625
0.68255038,1.800833058,0.252661204,3.213793072,7.224869457,10.42029891
1.75188651,-0.431214879,1.039552065,3.886369615,8.569800214,10.20199565
1.016537256,0.221909476,3.845798984,9.807509519,15.95776017,25.20479346
0.140094492,-4.237814874,-2.896516354,-6.696147296,-13.64849822,-33.36362559
-0.645259935,0.721631789,0.635575663,3.008820933,4.340582124,6.74829289
0.213205712,1.000339924,-5.526390674,-5.609409271,-6.855187511,-15.90523781
0.275515394,-0.253796384,-5.288236469,-9.105150302,-13.72526869,-25.491437
-0.298135578,0.877957052,-0.537536901,0.332208889,-0.441323665,-0.126267491
-1.495382694,1.939626106,-7.284081316,-12.83445473,-19.03809947,-32.86020737
0.721642697,-1.655128834,-0.923782493,-1.553671278,-4.393642957,-7.6470781
-0.827308016,1.996395028,-0.541086187,0.578213735,1.705011335,4.035856546
-1.269333501,2.964269121,-0.287424802,1.383860798,2.951809698,5.170891379
0.033673463,1.40886011,-0.012515135,1.970138389,4.292088653,6.696597118
-0.417976052,1.497868906,-0.327320665,1.342853502,3.120491709,6.524222662
0.949049121,-0.851775036,-0.24081062,3.688895531,6.767115158,10.12847295
-0.422709861,1.351572082,-1.837947048,-3.134427737,-5.961835311,-8.635710124
1.117319092,-1.399076909,-2.43795156,-2.009877878,-3.027351435,-7.49982393
0.289454189,0.908004383,2.042684179,6.053449384,13.3706068,15.10691939
0.200478092,0.937851515,2.502484119,0.027724964,-0.487879965,2.043760772
-0.226224485,1.452740471,-1.755838598,-4.871091623,-7.074472514,-10.6799403
1.193177445,0.043548188,0.456204698,2.83008644,5.804992668,7.46131557
-0.456131413,1.558183953,-0.230181758,5.411484757,5.22267248,11.02411101
-0.662115621,1.355579582,-2.722050616,-2.849525107,-2.760895418,-5.569570422
0.209490966,-5.888250728,-3.727901867,-11.4102462,-23.90406397,-39.44533162
0.201259903,0.873065769,0.660339419,1.452100278,2.381250704,5.967339352
1.99883064,-0.451218954,1.039368751,4.023960549,8.220139255,10.96866551
-0.057076331,1.045577503,1.687415521,4.54044137,7.483138004,12.04664766
0.803540155,0.449444161,0.250529561,2.266621805,1.361183257,5.14611456
-0.044121274,1.63664525,-0.059715211,1.231168311,2.9466156,5.647746272
1.53452555,0.399313023,-0.165501261,2.064270494,5.003830427,5.278217681
0.566811332,-2.229822654,-1.328790102,-3.090022043,-6.399934123,-11.2542489
0.649084336,0.780905996,1.194617568,4.321699189,8.079125418,11.21686311
0.285925129,1.00749636,-0.037563035,1.48506024,3.204639077,2.471207683
-0.914628937,1.361628543,-2.248626962,-3.235789433,-4.76541828,-10.70155578
-0.609244687,1.137889023,-2.215099922,-1.572717714,-1.758250107,-5.736896185
0.557649808,0.465638329,0.03330527,1.653186779,3.235229648,4.217824154
-1.034427667,2.773416915,-0.496039181,1.126515566,1.951530019,3.993351471
1.229823128,-1.977079181,6.616415,12.86406785,17.89748221,31.34949053
-1.292256798,2.155441681,-1.365780311,-1.262787349,-1.17886792,-7.969916593
-1.184617891,2.666517348,-0.506065391,1.327229804,3.89804187,8.237230179
-1.144277303,2.453617087,-1.1604433,-0.533547674,-0.529805421,-0.119208448
0.092296358,0.933067049,-0.127370965,0.875684169,0.078327563,1.070961187
1.094144689,0.284100189,0.477555111,2.823582552,3.523484035,6.767007969
-1.562430655,2.613632626,-0.764608237,-0.056361109,9.460337037,5.851613161
-0.40569949,6.601085647,2.154212689,11.0685296,23.31375412,36.66921489
0.073486353,0.945165814,2.053809823,6.310603159,10.90602298,16.11015843
-1.585505278,3.243375628,0.290402081,1.865661281,5.124085246,5.836885347
-0.258303487,2.031553863,0.12182205,2.357368386,4.708710486,10.83785214
-0.197744288,1.304721704,-3.820716523,-5.707795765,-7.699499959,-13.8181692
1.038719037,-1.43868872,-0.705472068,1.881005054,3.355168874,2.878402893
0.667308112,3.943002596,2.63335411,3.354970306,5.643880516,13.19327744
-1.309604286,2.148606345,-0.100193612,1.105571669,2.727783024,2.837023257
-1.140005277,1.937861201,-0.985214346,0.195689341,0.72952957,0.801289622
-0.748624469,1.690300983,-0.40165204,0.694566476,4.344101651,3.782220166
-2.114039099,3.212224125,-0.82600028,0.68677407,1.843995112,3.155072191
-1.169804169,2.111434469,-0.342403033,0.680193262,1.660435081,2.502316198
0.803537215,5.610483614,3.235874026,10.747461,29.01287722,40.09310846
-0.40811502,1.241022629,1.940220989,7.356401466,12.20794145,18.74177375
0.753422401,0.553361296,0.235444693,1.608056998,2.896953989,4.112127159
0.796645366,0.820503157,0.471385213,1.661458628,3.98943531,5.684464663
-0.759068152,-2.033263342,-2.648036526,-6.742514345,-14.00921062,-22.50707644
-0.461154269,1.541337423,1.308038085,4.057446653,7.479228508,11.24003455
1.904376558,-2.311813645,2.335116042,5.594367728,7.881840694,11.75246481
-0.348631968,-1.896877586,-4.240342,-10.66853904,-20.53058106,-32.43435369
0.218830943,1.515458536,-1.729557943,-1.102318808,4.979835016,3.946397591
1.144954562,0.747854231,1.336461752,4.821615358,8.789862632,14.13047924
-0.123545685,1.422433686,-1.051420982,-1.431012717,-1.703055479,-7.831561679
0.147392919,1.825701975,-3.067690942,-3.538423568,-3.371933892,-7.809139737
-1.240966183,2.10773372,1.80509892,2.294935058,3.123768392,6.192879676
2.004243464,-0.715272466,0.888470517,2.224064218,3.330760041,5.741564811
-0.77197957,-0.290807054,-0.737840896,-1.87491961,-4.607499772,-7.318324355
-1.178889074,3.12565581,-1.183932779,-2.264772484,-2.086959391,-1.613575319
-0.569679874,-1.74295277,-2.308728058,-4.999955547,-11.88108453,-18.41590373
1.754820845,0.212187229,1.309626368,6.527719224,12.32121123,17.47668293
-1.775369314,3.568908019,0.647128945,2.928355234,6.7399147,10.41906337
-0.209766913,1.509615793,-0.03793365,1.626968774,3.533157512,5.561659807
-1.234044081,1.943789575,1.067002664,2.926318076,2.125747922,8.91631931
-1.030479782,3.864081131,0.425891103,2.059654502,0.889930914,6.066250775
0.026885635,1.116983983,0.428702013,2.467534307,6.771742972,8.084476613
0.476041978,2.140920855,3.058308716,9.235116859,15.92982427,24.80525499
1.669779068,-0.889134315,1.400172769,4.01873398,5.341698426,9.470412428
-0.395346679,3.055132604,0.691904339,4.146372154,8.191955606,13.61196149
0.436339261,0.738600023,0.035773193,0.875474653,2.136020721,1.144921596
-2.767870781,3.515198934,-1.392155016,-2.009078174,-3.756069402,-4.389742376
0.143077908,1.929768188,0.384985102,2.160373749,5.062016279,4.355060781
1.648022497,0.338463072,2.429313943,7.908365282,14.33685227,21.22688061
0.507068009,0.670081831,-1.00144976,0.900103005,2.567144152,2.318880797
-0.092403542,-0.885939592,-2.102400982,-0.705285319,-0.920831643,-5.916177724
-0.153249323,-1.573359963,-2.906688634,-4.884243621,-9.197681085,-12.62870308
-0.584182132,2.778596746,-3.494802211,-4.1685115,-4.831954603,-8.032299525
0.47589442,0.795333691,-0.143725878,1.417039755,2.144859325,3.945789662
0.439854855,1.065932729,0.258409279,2.184124301,5.079313515,5.872648831
1.486195063,-0.168825424,-0.014701993,0.957116431,3.167205283,3.737072644
-2.119558201,2.249897126,-1.738878371,-1.945950134,-3.216572921,-4.970212953
0.021912287,1.374990248,-3.091960803,-4.20301592,-5.085589874,-10.46556818
-0.593561886,-2.924646076,-3.135375396,-7.91201151,-12.63609056,-24.90787764
-0.277968861,1.482056902,-0.690286266,0.929632343,2.911890764,3.658137395
-0.289927818,-6.318035023,-4.386220729,-11.56382481,-24.97354749,-41.34737134
-0.729067923,0.654809432,-1.063225836,-1.416454569,-5.171534612,-7.349441035
0.293541481,1.988870266,0.580022832,2.275792986,6.032931918,8.784208045
-0.717230531,3.13824024,0.164321401,3.237518783,6.910693008,9.756559119
-1.565152728,3.306682565,-0.52864143,0.665185745,1.970290666,3.904625259
1.084880017,1.033815684,0.77756039,3.577032567,2.860494926,8.296241548
-0.261736594,1.336079463,-0.429282791,0.903195538,1.680283115,3.369682558
-0.20021679,1.18464789,-0.995565609,-1.195435159,-1.169322726,2.049227686
-0.044345812,-0.192549566,-2.069992625,-3.447476178,-5.58964605,-15.90572819
-1.15434752,1.936459612,-8.00373753,-12.44657204,-17.16299582,-31.48459996
0.616557586,2.058000641,0.124279484,3.152855904,7.272428847,10.88457839
0.327501215,0.718218805,1.94183965,5.52510896,7.85857339,13.91033915
-1.367324039,5.734673105,1.722715196,8.00895908,12.50964592,26.36091908
0.277124492,-2.138445084,-0.67488271,-2.012329818,-6.828170671,-8.641805979
-0.256183163,1.24795022,-1.114316983,-0.464783341,3.107707856,-0.427979587
0.822373051,0.542919476,1.124305965,4.065900852,7.269521816,10.90131254
-0.24038885,2.320073111,-1.025659076,-2.996936447,-4.329391276,-5.289266092
0.275620991,1.340113142,2.435841881,6.886042319,11.53338681,11.17163934
1.341725256,-0.061338976,2.389145963,6.883599308,10.41368984,15.51121455
1.801656603,-0.185011027,-0.165280617,0.571380491,2.271144922,2.041446327
-1.076858265,2.374424216,-1.203110052,-1.296897842,-1.401793717,-2.400418393
-0.115393405,4.158475798,1.326389239,7.085208334,15.08905345,33.22945617
-1.367735754,1.054766484,-2.0646487,-3.558814082,-7.595446003,-10.94627269
0.477552542,1.606904959,2.776906768,11.07168646,16.45386934,29.70158661
0.306073004,0.988695901,-1.117114128,0.235177547,-0.384430718,1.854948713
-0.56952568,4.117505821,1.003158891,5.641349499,12.15068088,19.03208883
-0.963405158,1.501715103,-0.727690594,-0.430356191,-0.523774358,1.865899263
2.361948811,-1.031959756,0.9012181,3.92208179,7.567706359,9.738043884
-0.018704008,1.19228968,0.994443268,1.154328733,2.452388228,0.610509236
0.297713284,2.781074121,-2.481285471,-1.627673513,-1.694320539,-2.45519221
-0.854630033,0.970738754,-1.160693506,-0.053583298,-4.307066708,-2.183615441
1.507604241,-0.088702698,0.763477199,3.871342279,7.388814907,11.15546704
1.219015933,0.24614799,-0.222342594,1.762538347,2.771521976,2.651837082
0.116997409,0.552718578,-0.734536495,-0.303343301,-0.983495561,-0.779903751
0.093003941,0.947939032,-2.920150521,-1.293340602,-0.616214305,-2.388238073
0.853229254,0.268317992,0.22817801,2.389506358,3.432396021,5.202357846
